Days,Open,High,Low,Close,Volume
12078,	0,	104.13,	102.32,	103.51,	21940000.00
12077,	0,	102.76,	101.23,	102.25,	17420000.00
12076,	0,	103.24,	101.5,	102.24,	17910000.00
12075,	0,	103.08,	101.6,	102.77,	17520000.00
12074,	0,	103.36,	101.25,	102.01,	17930000.00
12073,	0,	103.36,	101.99,	102.41,	16100000.00
12072,	0,	103.65,	102.2,	102.85,	18510000.00
12071,	0,	104,	102.19,	102.85,	22510000.00
12070,	0,	104.39,	102.51,	103.42,	32610000.00
12069,	0,	102.54,	100.32,	102.24,	22450000.00
12068,	0,	101.53,	100.14,	100.71,	19410000.00
12067,	0,	101.23,	99.7,	100.58,	18090000.00
12066,	0,	101.37,	99.73,	100.45,	20330000.00
12065,	0,	102.01,	100.28,	100.86,	26190000.00
12064,	0,	101.25,	99.38,	100.92,	22780000.00
12063,	0,	100.9,	99.24,	99.8,	19570000.00
12062,	0,	102.46,	100.49,	100.86,	26020000.00
12061,	0,	102.41,	100.62,	101.89,	27300000.00
12060,	0,	101.8,	99.98,	100.94,	24900000.00
12059,	0,	101.9,	99.95,	100.58,	31770000.00
12058,	0,	100.71,	98.93,	100.19,	25060000.00
12057,	0,	99.88,	98.23,	99.11,	23030000.00
12056,	0,	100.4,	98.49,	98.92,	24410000.00
12055,	0,	100.97,	99.23,	99.98,	25450000.00
12054,	0,	101.26,	99.61,	100.58,	25590000.00
12053,	0,	100.64,	98.67,	100.02,	22070000.00
12052,	0,	100.53,	98.6,	99.71,	26940000.00
12051,	0,	102.36,	99.74,	100.11,	34320000.00
12050,	0,	102.71,	100.69,	101.69,	34680000.00
12049,	0,	102.92,	101.03,	102.03,	34380000.00
12048,	0,	102.54,	100.69,	101.61,	31460000.00
12047,	0,	103.07,	101.18,	102.1,	44510000.00
12046,	0,	101.92,	99.94,	101.41,	39210000.00
12045,	0,	100.43,	98.5,	99.85,	29900000.00
12044,	0,	100.25,	98.56,	99.05,	25460000.00
12043,	0,	100.66,	99.01,	99.67,	23870000.00
12042,	0,	101.55,	99.82,	100.25,	28610000.00
12041,	0,	101.8,	100.1,	100.77,	32300000.00
12040,	0,	100.96,	99.11,	100.47,	27660000.00
12039,	0,	100.66,	98.77,	99.62,	25340000.00
12038,	0,	100.53,	98.64,	99.46,	27360000.00
12037,	0,	102.3,	100.06,	100.39,	33780000.00
12036,	0,	102.57,	100.7,	101.91,	38270000.00
12035,	0,	101.97,	99.58,	101.18,	34080000.00
12034,	0,	101.39,	99.74,	100.87,	24000000.00
12033,	0,	101.99,	99.94,	100.86,	38510000.00
12032,	0,	100.54,	98.32,	100.11,	29800000.00
12031,	0,	99.64,	97.66,	98.53,	27370000.00
12030,	0,	100.52,	98.28,	99.07,	32070000.00
12029,	0,	100.75,	98.92,	99.68,	34470000.00
12028,	0,	99.88,	97.68,	99.21,	33640000.00
12027,	0,	98.79,	97.07,	98.04,	27420000.00
12026,	0,	99.24,	97.12,	98.24,	34470000.00
12025,	0,	99.44,	97.43,	98.86,	36690000.00
12024,	0,	98.84,	96.36,	98.32,	29450000.00
12023,	0,	97.73,	95.84,	97,	25940000.00
12022,	0,	98.34,	96.15,	96.61,	38450000.00
12021,	0,	97.47,	94.91,	97.13,	30340000.00
12020,	0,	97.39,	95.11,	95.57,	34530000.00
12019,	0,	96.76,	94.38,	96.33,	30440000.00
12018,	0,	95.71,	94.05,	94.95,	26510000.00
12017,	0,	95.47,	93.41,	94.58,	29030000.00
12016,	0,	95.15,	92.91,	93.95,	33170000.00
12015,	0,	94.18,	92.37,	93.53,	31270000.00
12014,	0,	92.84,	90.85,	92.58,	21960000.00
12013,	0,	91.18,	89.81,	90.9,	10300000.00
12012,	0,	90.75,	89.17,	90.19,	16970000.00
12011,	0,	90.55,	89.2,	89.77,	16040000.00
12010,	0,	91.09,	89.63,	90.13,	17070000.00
12009,	0,	90.45,	89.25,	90.25,	10020000.00
12008,	0,	89.84,	88.73,	89.46,	11150000.00
12007,	0,	89.23,	87.64,	88.73,	17750000.00
12006,	0,	89.13,	87.74,	88.14,	15340000.00
12005,	0,	89.81,	88.39,	88.8,	17720000.00
12004,	0,	90.09,	88.62,	89.43,	18040000.00
12003,	0,	89.8,	88.46,	89.15,	16560000.00
12002,	0,	89.49,	87.78,	88.93,	18350000.00
12001,	0,	88.64,	87.32,	88.09,	13960000.00
12000,	0,	88.22,	87.05,	87.83,	13100000.00
11999,	0,	88.79,	87.41,	87.8,	15300000.00
11998,	0,	88.39,	86.91,	88.08,	15680000.00
11997,	0,	87.8,	86.16,	87.3,	16040000.00
11996,	0,	87.75,	86.15,	87.07,	14150000.00
11995,	0,	88.38,	86.54,	86.82,	14050000.00
11994,	0,	88.39,	86.68,	87.84,	16380000.00
11993,	0,	88.83,	87.08,	87.6,	21320000.00
11992,	0,	90.81,	89.08,	89.33,	17930000.00
11991,	0,	91.9,	90.33,	90.67,	16050000.00
11990,	0,	91.74,	90.44,	91.24,	12870000.00
11989,	0,	91.58,	90.17,	90.94,	18780000.00
11988,	0,	91.1,	89.66,	90.71,	17490000.00
11987,	0,	90.17,	88.65,	89.7,	13930000.00
11986,	0,	90.23,	88.79,	89.53,	14110000.00
11985,	0,	90.68,	89.09,	89.64,	16460000.00
11984,	0,	91.28,	89.47,	89.98,	16820000.00
11983,	0,	92.3,	90.6,	91,	20760000.00
11982,	0,	91.99,	90.5,	91.46,	17660000.00
11981,	0,	91.59,	90.19,	90.97,	16460000.00
11980,	0,	92.33,	90.56,	91.04,	25070000.00
11979,	0,	91.63,	89.8,	91.19,	23960000.00
11978,	0,	90.47,	89.04,	89.87,	14640000.00
11977,	0,	89.98,	88.35,	89.34,	14910000.00
11976,	0,	90.18,	88.67,	89.33,	15930000.00
11975,	0,	90.15,	88.16,	89.55,	18600000.00
11974,	0,	90.08,	88.32,	89.15,	17390000.00
11973,	0,	89.03,	87.63,	88.51,	11570000.00
11972,	0,	89.21,	87.78,	88.09,	11400000.00
11971,	0,	89.8,	88.35,	89.04,	12910000.00
11970,	0,	90.2,	88.7,	89.31,	15080000.00
11969,	0,	90.61,	88.89,	89.39,	16110000.00
11968,	0,	91.01,	89.4,	90.51,	17060000.00
11967,	0,	90.4,	88.85,	89.73,	13100000.00
11966,	0,	91.52,	89.46,	89.83,	18120000.00
11965,	0,	91.75,	90.09,	91.24,	17900000.00
11964,	0,	91.38,	89.77,	90.71,	16060000.00
11963,	0,	91.43,	89.79,	90.56,	20800000.00
11962,	0,	90.14,	88.43,	89.82,	13250000.00
11961,	0,	89.87,	88.08,	88.86,	15650000.00
11960,	0,	90.73,	88.9,	89.37,	18910000.00
11959,	0,	90.07,	88.5,	89.23,	14440000.00
11958,	0,	90.8,	88.81,	89.28,	19960000.00
11957,	0,	89.67,	87.73,	89.46,	12020000.00
11956,	0,	89.17,	87.44,	88.21,	14880000.00
11955,	0,	89.42,	87.6,	88.37,	17770000.00
11954,	0,	88.46,	86.34,	87.94,	17800000.00
11953,	0,	87.32,	85.56,	86.77,	13530000.00
11952,	0,	87.64,	85.98,	86.88,	15470000.00
11951,	0,	86.21,	83.88,	85.95,	16360000.00
11950,	0,	84.33,	82.82,	83.82,	14290000.00
11949,	0,	85.45,	82.57,	82.93,	14070000.00
11948,	0,	85.01,	83.44,	83.87,	12520000.00
11947,	0,	86.38,	84.74,	85.03,	10580000.00
11946,	0,	86.86,	85.13,	86.19,	12570000.00
11945,	0,	86.41,	84.79,	85.64,	12890000.00
11944,	0,	86.7,	85.03,	85.74,	16060000.00
11943,	0,	85.51,	83.8,	84.94,	12800000.00
11942,	0,	86.7,	84.7,	85.07,	14750000.00
11941,	0,	86.39,	84.26,	85.88,	20830000.00
11940,	0,	84.34,	82.23,	84.06,	14560000.00
11939,	0,	82.93,	81.57,	82.37,	12190000.00
11938,	0,	83.43,	81.79,	82.09,	13090000.00
11937,	0,	83.49,	82.29,	82.88,	8670000.00
11936,	0,	84.47,	82.84,	83.3,	12230000.00
11935,	0,	84.3,	82.88,	83.45,	11100000.00
11934,	0,	84.59,	83,	83.79,	14780000.00
11933,	0,	86.73,	84.37,	84.6,	15790000.00
11932,	0,	86.31,	84.89,	85.89,	11500000.00
11931,	0,	86.49,	85.19,	85.62,	11680000.00
11930,	0,	86.91,	85.29,	86.2,	12810000.00
11929,	0,	86.38,	84.62,	86.03,	12260000.00
11928,	0,	87.42,	85.21,	85.48,	11460000.00
11927,	0,	87.73,	86.1,	86.88,	15480000.00
11926,	0,	86.64,	84.68,	86.4,	14530000.00
11925,	0,	84.79,	83.35,	84.43,	11100000.00
11924,	0,	85.4,	83.65,	83.96,	11350000.00
11923,	0,	85.58,	84.06,	85.06,	11250000.00
11922,	0,	84.61,	82.79,	84.28,	13050000.00
11921,	0,	84.15,	82.21,	83.07,	16610000.00
11920,	0,	84.78,	82.76,	83.22,	18630000.00
11919,	0,	86.47,	84.66,	84.95,	14990000.00
11918,	0,	87.21,	85.76,	86.2,	10810000.00
11917,	0,	86.76,	85.33,	86.36,	10610000.00
11916,	0,	86.34,	85.02,	85.6,	12460000.00
11915,	0,	87.41,	85.61,	85.97,	12000000.00
11914,	0,	88.17,	86.49,	87.12,	14510000.00
11913,	0,	86.89,	85.34,	86.55,	12350000.00
11912,	0,	87,	85.52,	86.02,	11660000.00
11911,	0,	87.24,	85.69,	86.3,	12390000.00
11910,	0,	87.04,	85.34,	86.25,	16280000.00
11909,	0,	87.81,	85.89,	86.23,	15470000.00
11908,	0,	88.17,	86.68,	87.15,	12620000.00
11907,	0,	89.04,	87.46,	87.99,	13320000.00
11906,	0,	90.07,	88.31,	88.75,	14540000.00
11905,	0,	89.49,	87.68,	88.83,	16150000.00
11904,	0,	89.91,	87.71,	88.19,	19000000.00
11903,	0,	89.68,	88.02,	88.69,	14850000.00
11902,	0,	90.72,	88.72,	89.29,	15110000.00
11901,	0,	90.95,	88.9,	90.07,	20550000.00
11900,	0,	92.15,	89.83,	90.18,	20150000.00
11899,	0,	92.49,	90.63,	91.45,	20660000.00
11898,	0,	93.93,	92.03,	92.44,	16690000.00
11897,	0,	93.96,	92.39,	93.2,	16870000.00
11896,	0,	95.03,	92.99,	93.63,	21420000.00
11895,	0,	96.37,	94.2,	94.61,	25250000.00
11894,	0,	96.58,	94.71,	95.61,	28340000.00
11893,	0,	95.76,	94.04,	95.19,	21900000.00
11892,	0,	95.69,	93.83,	94.66,	22210000.00
11891,	0,	96.19,	94.25,	94.81,	28880000.00
11890,	0,	95.22,	93.38,	94.8,	26350000.00
11889,	0,	94.03,	92.51,	93.39,	18990000.00
11888,	0,	94.82,	93.16,	93.54,	15850000.00
11887,	0,	95.04,	93.49,	94.36,	19000000.00
11886,	0,	94.91,	93.37,	94.18,	18530000.00
11885,	0,	95.73,	94.13,	94.85,	20390000.00
11884,	0,	95.85,	94.3,	95.19,	19430000.00
11883,	0,	95.66,	94.1,	94.81,	18820000.00
11882,	0,	95.72,	93.88,	94.81,	24560000.00
11881,	0,	95.29,	93.53,	94.62,	21610000.00
11880,	0,	95.23,	93.31,	94.19,	26620000.00
11879,	0,	93.98,	91.81,	93.62,	20720000.00
11878,	0,	93.75,	91.83,	92.61,	26260000.00
11877,	0,	92.37,	90.12,	92.02,	21450000.00
11876,	0,	91.07,	89.6,	90.39,	15590000.00
11875,	0,	92.22,	90.17,	90.58,	19440000.00
11874,	0,	91.85,	90.12,	91.46,	16660000.00
11873,	0,	91.06,	89.3,	90.52,	16300000.00
11872,	0,	91.36,	89.64,	90.08,	15970000.00
11871,	0,	91.67,	90,	90.55,	18230000.00
11870,	0,	91.21,	89.46,	90.44,	21130000.00
11869,	0,	92.87,	90.91,	91.21,	20670000.00
11868,	0,	93.6,	91.75,	92.48,	22230000.00
11867,	0,	93.16,	91.41,	92.69,	21610000.00
11866,	0,	93.61,	91.82,	92.6,	24900000.00
11865,	0,	93.76,	91.88,	92.89,	26560000.00
11864,	0,	93.41,	91.32,	92.58,	28240000.00
11863,	0,	91.62,	89.87,	91.15,	22670000.00
11862,	0,	90.59,	88.83,	89.68,	18570000.00
11861,	0,	91.14,	89.07,	89.71,	21850000.00
11860,	0,	91.29,	89.6,	90.34,	17050000.00
11859,	0,	91.02,	89.3,	90.58,	17870000.00
11858,	0,	90.3,	88.35,	89.39,	17610000.00
11857,	0,	90.25,	88.47,	89.06,	17640000.00
11856,	0,	91.45,	89.58,	90.07,	18310000.00
11855,	0,	91.07,	88.98,	90.53,	17870000.00
11854,	0,	91.59,	89.74,	90.43,	16630000.00
11853,	0,	93.51,	90.94,	91.41,	27690000.00
11852,	0,	93.23,	91.17,	92.27,	29050000.00
11851,	0,	92.26,	89.99,	91.58,	24950000.00
11850,	0,	91.67,	89.91,	90.61,	22410000.00
11849,	0,	91.24,	89.33,	90.53,	28440000.00
11848,	0,	90.13,	88.23,	89.56,	22980000.00
11847,	0,	89.75,	87.6,	89.08,	22250000.00
11846,	0,	90.86,	88.15,	88.64,	25410000.00
11845,	0,	90.82,	88.26,	90.08,	22370000.00
11844,	0,	89.98,	87.91,	89.22,	25210000.00
11843,	0,	89.1,	86.94,	88.1,	20660000.00
11842,	0,	87.61,	85,	87.3,	18060000.00
11841,	0,	86.79,	85.04,	85.64,	17740000.00
11840,	0,	87.33,	85.54,	86.23,	17850000.00
11839,	0,	87.5,	85.62,	86.62,	20260000.00
11838,	0,	86.92,	85,	86.04,	19050000.00
11837,	0,	87.42,	85.65,	86.12,	20040000.00
11836,	0,	88.64,	86.58,	87.09,	26120000.00
11835,	0,	87.99,	85.92,	87.23,	23960000.00
11834,	0,	87.59,	85.53,	86.3,	26610000.00
11833,	0,	88.79,	86.43,	87.25,	32650000.00
11832,	0,	87.1,	84.93,	86.6,	22970000.00
11831,	0,	87.24,	85.03,	86.3,	29620000.00
11830,	0,	86.12,	83.98,	85.6,	26800000.00
11829,	0,	84.68,	82.93,	84.18,	20160000.00
11828,	0,	84.7,	82.68,	83.77,	24990000.00
11827,	0,	83.22,	80.91,	82.84,	18120000.00
11826,	0,	81.65,	80.13,	80.99,	14320000.00
11825,	0,	81.11,	79.66,	80.35,	13860000.00
11824,	0,	81.9,	80.29,	80.88,	14170000.00
11823,	0,	82.84,	80.88,	81.51,	13920000.00
11822,	0,	83.57,	81.8,	82.43,	15600000.00
11821,	0,	83.59,	81.98,	82.64,	14480000.00
11820,	0,	84.62,	82.84,	83.36,	16270000.00
11819,	0,	84.88,	83.04,	83.85,	18300000.00
11818,	0,	84.24,	82.16,	83.59,	18580000.00
11817,	0,	82.67,	80.08,	82.06,	18500000.00
11816,	0,	82.39,	80.6,	81.42,	17810000.00
11815,	0,	84.11,	82.52,	83.39,	15940000.00
11814,	0,	85.3,	83.02,	83.61,	20960000.00
11813,	0,	85.17,	83.43,	84.34,	19030000.00
11812,	0,	87.08,	84.75,	85.13,	29180000.00
11811,	0,	86.52,	84.39,	86.01,	26780000.00
11810,	0,	85.43,	83.5,	84.76,	24840000.00
11809,	0,	84.26,	82.52,	83.74,	18620000.00
11808,	0,	84.73,	82.87,	83.59,	21560000.00
11807,	0,	85.89,	83.8,	84.36,	31280000.00
11806,	0,	85.47,	83.43,	84.95,	25890000.00
11805,	0,	85.14,	83.25,	84.3,	25930000.00
11804,	0,	84.17,	81.94,	83.69,	21780000.00
11803,	0,	84.71,	82.16,	83.9,	24120000.00
11802,	0,	85.43,	82.85,	83.56,	34140000.00
11801,	0,	83.46,	81.32,	83.03,	24100000.00
11800,	0,	82.02,	80.07,	81.59,	17560000.00
11799,	0,	81.64,	80.06,	80.77,	16430000.00
11798,	0,	80.89,	78.91,	80.37,	18790000.00
11797,	0,	81.09,	79.05,	79.53,	20910000.00
11796,	0,	82.71,	80.87,	81.44,	19150000.00
11795,	0,	83.56,	81.72,	82.62,	24440000.00
11794,	0,	82.78,	80.82,	82.21,	22260000.00
11793,	0,	81.94,	79.83,	81.44,	21930000.00
11792,	0,	82.45,	80.16,	80.93,	23990000.00
11791,	0,	82.33,	80.13,	81.5,	23290000.00
11790,	0,	82.53,	79.98,	81.01,	35160000.00
11789,	0,	80.21,	77.94,	79.92,	19790000.00
11788,	0,	79.07,	77.38,	78.58,	16470000.00
11787,	0,	79.4,	77.77,	78.36,	16120000.00
11786,	0,	79.12,	77,	78.63,	19060000.00
11785,	0,	80.72,	78.09,	78.56,	32020000.00
11784,	0,	79.4,	76.81,	78.95,	25830000.00
11783,	0,	78.37,	76,	77.61,	25040000.00
11782,	0,	78.55,	76.36,	77.82,	25400000.00
11781,	0,	77.72,	75.41,	76.98,	24640000.00
11780,	0,	78.69,	75.82,	76.21,	29740000.00
11779,	0,	78.03,	75.23,	77.26,	27410000.00
11778,	0,	77.59,	75.36,	76.03,	31760000.00
11777,	0,	76.03,	73.76,	75.37,	32130000.00
11776,	0,	73.57,	71.55,	72.98,	20670000.00
11775,	0,	73.11,	71.09,	72.07,	17960000.00
11774,	0,	71.97,	69.86,	71.74,	15330000.00
11773,	0,	72.04,	70.25,	70.7,	14780000.00
11772,	0,	71.46,	69.8,	71.08,	13450000.00
11771,	0,	72.36,	70.56,	70.96,	14260000.00
11770,	0,	72.93,	71.26,	72.05,	17110000.00
11769,	0,	72.77,	70.45,	72.14,	16580000.00
11768,	0,	72.7,	71.02,	71.68,	16610000.00
11767,	0,	73.81,	71.83,	72.31,	19780000.00
11766,	0,	73.75,	71.6,	72.61,	25890000.00
11765,	0,	71.42,	69.04,	71.17,	16340000.00
11764,	0,	71.53,	69.65,	70.04,	15600000.00
11763,	0,	71.75,	69.92,	71.02,	14890000.00
11762,	0,	72.24,	70.33,	71.07,	17550000.00
11761,	0,	71.64,	69.29,	70.71,	15270000.00
11760,	0,	70.92,	68.65,	70.23,	14800000.00
11759,	0,	69.04,	67.15,	68.56,	20970000.00
11758,	0,	67.65,	66.23,	67.16,	18520000.00
11757,	0,	67.99,	66.49,	67.14,	13060000.00
11756,	0,	68.19,	66.62,	67.44,	11810000.00
11755,	0,	67.25,	65.86,	66.88,	9540000.00
11754,	0,	67.18,	65.34,	65.96,	18040000.00
11753,	0,	67.93,	66.36,	66.91,	15840000.00
11752,	0,	68.62,	66.93,	67.65,	15900000.00
11751,	0,	69.01,	67.3,	67.9,	18050000.00
11750,	0,	67.92,	65.86,	67.58,	16880000.00
11749,	0,	67.74,	66.02,	66.46,	15370000.00
11748,	0,	68.15,	66.32,	67.07,	14000000.00
11747,	0,	68.61,	66.56,	67.45,	15390000.00
11746,	0,	69.03,	66.83,	67.67,	15700000.00
11745,	0,	68.17,	65.88,	67.28,	15690000.00
11744,	0,	66.29,	64.13,	65.6,	14660000.00
11743,	0,	66.2,	64.4,	65.01,	15500000.00
11742,	0,	68,	65.9,	66.13,	12890000.00
11741,	0,	68.32,	66.61,	67.41,	12580000.00
11740,	0,	68.13,	66.62,	67.17,	13620000.00
11739,	0,	69.8,	67.81,	68.11,	11140000.00
11738,	0,	70.49,	69.18,	69.97,	7400000.00
11737,	0,	71.31,	69.17,	69.94,	14810000.00
11736,	0,	70.36,	68.19,	69.47,	13600000.00
11735,	0,	69.68,	67.79,	68.83,	11300000.00
11734,	0,	70,	68.24,	68.9,	13020000.00
11733,	0,	68.94,	66.85,	68.18,	13820000.00
11732,	0,	69.25,	67.36,	67.9,	12430000.00
11731,	0,	69.71,	67.66,	68.2,	15720000.00
11730,	0,	71.1,	68.95,	69.27,	15230000.00
11729,	0,	73.27,	71.41,	71.91,	12480000.00
11728,	0,	74.54,	72.53,	73.06,	13540000.00
11727,	0,	74.25,	72.32,	73.35,	16040000.00
11726,	0,	75.59,	73.34,	73.67,	15040000.00
11725,	0,	75.7,	74.04,	75.15,	13220000.00
11724,	0,	76,	74.01,	74.91,	15890000.00
11723,	0,	76.3,	73.85,	75.21,	17150000.00
11722,	0,	77.41,	74.23,	74.75,	23930000.00
11721,	0,	75.36,	72.49,	75.11,	15960000.00
11720,	0,	73.8,	71.93,	73.08,	12740000.00
11719,	0,	74.85,	72.68,	73.88,	13470000.00
11718,	0,	75.9,	73.15,	73.9,	18840000.00
11717,	0,	75.45,	72.4,	74.31,	20130000.00
11716,	0,	73.19,	70.49,	72.83,	15610000.00
11715,	0,	70.67,	68.89,	70.09,	10540000.00
11714,	0,	71.59,	69.46,	70.12,	12650000.00
11713,	0,	70.98,	68.8,	70.22,	14910000.00
11712,	0,	72.81,	70.4,	71.03,	14200000.00
11711,	0,	75.09,	72.55,	73.13,	18930000.00
11710,	0,	73.92,	71.24,	73.5,	14500000.00
11709,	0,	73.34,	71.2,	72.28,	16460000.00
11708,	0,	72,	69.41,	71.17,	14470000.00
11707,	0,	71.98,	69.54,	70.33,	14790000.00
11706,	0,	73.35,	70.61,	71.44,	17390000.00
11705,	0,	74.43,	71.17,	72.74,	19770000.00
11704,	0,	71.99,	68.8,	71.14,	20090000.00
11703,	0,	71.48,	68.3,	69.79,	26360000.00
11702,	0,	68.15,	63.74,	67.82,	18820000.00
11701,	0,	66.07,	63.95,	64.84,	15460000.00
11700,	0,	65.4,	62.78,	64.95,	15000000.00
11699,	0,	63.23,	60.96,	62.34,	15910000.00
11698,	0,	63.48,	61.66,	62.28,	13150000.00
11697,	0,	64.62,	62.74,	63.38,	12230000.00
11696,	0,	64.37,	61.75,	63.39,	16890000.00
11695,	0,	64.85,	62.52,	63.54,	15000000.00
11694,	0,	67.09,	64.58,	64.94,	12320000.00
11693,	0,	67.4,	65.79,	66.46,	9060000.00
11692,	0,	69.77,	66.86,	67.57,	17620000.00
11691,	0,	69.03,	67.42,	68.02,	9840000.00
11690,	0,	71.02,	68.79,	69.42,	12130000.00
11689,	0,	71.12,	68.62,	70.14,	16250000.00
11688,	0,	70.76,	68.36,	70.09,	17000000.00
11687,	0,	68.14,	65.92,	67.72,	11760000.00
11686,	0,	68.84,	66.45,	67.38,	13730000.00
11685,	0,	66.92,	64.15,	66.26,	18370000.00
11684,	0,	66.91,	64.74,	65.2,	16070000.00
11683,	0,	68.54,	66.22,	66.71,	16920000.00
11682,	0,	70,	68.22,	68.55,	11820000.00
11681,	0,	70.47,	68.55,	69.24,	11980000.00
11680,	0,	71.35,	69.38,	69.72,	11160000.00
11679,	0,	72.42,	70.08,	71.42,	15130000.00
11678,	0,	71.3,	68.65,	70.87,	14210000.00
11677,	0,	69.85,	67.64,	68.69,	16930000.00
11676,	0,	73.01,	70.28,	70.52,	12750000.00
11675,	0,	72.68,	70.22,	72.15,	16230000.00
11674,	0,	71.22,	69.37,	69.99,	13690000.00
11673,	0,	72.17,	70.13,	70.76,	16670000.00
11672,	0,	72.5,	70.5,	70.94,	12970000.00
11671,	0,	73.17,	70.42,	72.16,	14630000.00
11670,	0,	73.71,	70.75,	71.55,	13590000.00
11669,	0,	74.05,	71.61,	72.8,	15690000.00
11668,	0,	75.5,	73.16,	73.51,	11650000.00
11667,	0,	76.11,	73.82,	74.95,	13820000.00
11666,	0,	75.65,	73.78,	74.57,	11670000.00
11665,	0,	77.02,	75.29,	75.67,	10510000.00
11664,	0,	77.52,	75.19,	76.3,	11130000.00
11663,	0,	76.73,	76.73,	76.73,	11750000.00
11662,	0,	79.95,	77.83,	78.49,	10140000.00
11661,	0,	81.26,	79.3,	79.75,	7780000.00
11660,	0,	81.88,	80.11,	80.86,	10160000.00
11659,	0,	83.53,	80.86,	81.57,	16060000.00
11658,	0,	82.93,	80.13,	82.65,	13380000.00
11657,	0,	82.65,	79.78,	80.52,	15770000.00
11656,	0,	80.31,	78.03,	79.29,	11230000.00
11655,	0,	79.39,	77.84,	78.59,	10110000.00
11654,	0,	80.02,	77.97,	78.75,	11470000.00
11653,	0,	80.82,	78.96,	79.31,	10960000.00
11652,	0,	81.52,	79.58,	80.5,	11360000.00
11651,	0,	82.02,	80.22,	80.94,	11560000.00
11650,	0,	84.17,	82,	82.4,	10420000.00
11649,	0,	85.67,	83.13,	83.98,	13310000.00
11648,	0,	85.64,	83.61,	84.99,	12870000.00
11647,	0,	85.63,	83.67,	84.65,	12910000.00
11646,	0,	84.44,	82.59,	83.81,	9290000.00
11645,	0,	84.67,	82.87,	83.54,	11080000.00
11644,	0,	85.39,	83.13,	83.78,	13980000.00
11643,	0,	84.13,	81.7,	83.7,	11320000.00
11642,	0,	83.85,	82.14,	82.81,	9920000.00
11641,	0,	84.89,	82.65,	83.78,	13560000.00
11640,	0,	83.65,	80.97,	83.15,	17770000.00
11639,	0,	81.08,	79.08,	79.89,	14640000.00
11638,	0,	82.22,	79.74,	79.99,	13490000.00
11637,	0,	82.5,	80.35,	81.48,	15580000.00
11636,	0,	83.13,	80.48,	81.09,	15510000.00
11635,	0,	84.45,	83.17,	83.66,	7400000.00
11634,	0,	85.15,	83.46,	84.25,	13430000.00
11633,	0,	86.26,	83.98,	84.3,	13460000.00
11632,	0,	86.89,	85.32,	86.02,	10270000.00
11631,	0,	86.78,	85.13,	86,	12010000.00
11630,	0,	87.61,	85.88,	86.31,	12650000.00
11629,	0,	89.12,	87.3,	87.61,	11410000.00
11628,	0,	89.48,	87.67,	88.98,	11920000.00
11627,	0,	88.38,	86.7,	87.69,	9960000.00
11626,	0,	88.31,	86.77,	87.46,	11830000.00
11625,	0,	89.35,	87.8,	88.21,	11990000.00
11624,	0,	89.8,	88.39,	88.84,	10550000.00
11623,	0,	90.53,	88.92,	89.45,	10110000.00
11622,	0,	91.34,	89.63,	90.04,	9680000.00
11621,	0,	92.23,	90.73,	91.3,	10030000.00
11620,	0,	93.33,	91.48,	92.34,	11540000.00
11619,	0,	92.61,	90.89,	92.06,	11150000.00
11618,	0,	93.57,	91.76,	92.28,	12380000.00
11617,	0,	93.64,	91.53,	93.1,	13540000.00
11616,	0,	93.76,	91.74,	92.55,	19020000.00
11615,	0,	92.31,	89.71,	91.96,	13360000.00
11614,	0,	91.42,	89.04,	90.31,	13680000.00
11613,	0,	91.13,	89.09,	90.14,	16040000.00
11612,	0,	89.4,	86.78,	89.1,	12490000.00
11611,	0,	88.02,	86.19,	87.28,	10810000.00
11610,	0,	88.09,	85.87,	87.43,	13580000.00
11609,	0,	88.84,	86.52,	86.89,	12300000.00
11608,	0,	89.37,	87.69,	88.37,	10580000.00
11607,	0,	89.27,	87.2,	88.58,	13740000.00
11606,	0,	87.98,	86.12,	87.29,	14770000.00
11605,	0,	88.79,	86.72,	87.09,	15450000.00
11604,	0,	88.98,	87.19,	87.91,	12190000.00
11603,	0,	89.09,	87.19,	87.86,	10550000.00
11602,	0,	89.53,	87.67,	88.21,	13870000.00
11601,	0,	91.31,	89.36,	89.72,	12090000.00
11600,	0,	91.22,	89.65,	90.45,	11240000.00
11599,	0,	91.68,	90.05,	90.69,	10880000.00
11598,	0,	91.72,	89.91,	90.66,	11290000.00
11597,	0,	93.57,	91.03,	91.47,	15270000.00
11596,	0,	93.49,	91.27,	92.96,	14710000.00
11595,	0,	92.34,	90.71,	91.64,	11850000.00
11594,	0,	92.36,	90.69,	91.46,	10710000.00
11593,	0,	91.6,	90.13,	91.12,	9450000.00
11592,	0,	92.27,	90.59,	91.29,	11080000.00
11591,	0,	93.59,	91.46,	92.09,	13620000.00
11590,	0,	93.03,	89.82,	92.22,	15120000.00
11589,	0,	91.09,	89.38,	90.31,	10980000.00
11588,	0,	90.78,	89.02,	90,	10170000.00
11587,	0,	91.1,	89.06,	90.18,	13250000.00
11586,	0,	90.53,	88.62,	89.57,	15870000.00
11585,	0,	91.82,	89.91,	90.3,	16010000.00
11584,	0,	93.51,	91.53,	91.81,	14110000.00
11583,	0,	94.12,	92.71,	93.38,	10520000.00
11582,	0,	94.77,	93.2,	93.75,	10710000.00
11581,	0,	95.42,	93.75,	94.78,	12470000.00
11580,	0,	95.04,	93.12,	94.36,	14020000.00
11579,	0,	94.06,	92.05,	93.66,	14530000.00
